phone_number,attempted,attempts,disposition,support_smith,environment_thermometer
4103732204,TRUE,1,0,NA,NA
4103251286,TRUE,1,1,NA,2
4100820786,TRUE,1,0,NA,NA
4100775137,TRUE,1,1,0,3
4109411562,TRUE,1,1,0,9
4105581430,TRUE,2,0,NA,NA
4106609057,TRUE,1,1,1,7
4105118825,TRUE,1,1,NA,4
4104357647,TRUE,1,1,0,6
4102985378,TRUE,1,1,1,6
4103156815,TRUE,2,1,1,4
4108621657,TRUE,1,0,NA,NA
4101441515,TRUE,1,1,1,9
4109688435,TRUE,2,1,1,7
4103301101,TRUE,2,0,NA,NA
4108567323,TRUE,1,1,0,3
4100022822,TRUE,1,1,0,8
4100530172,TRUE,1,1,0,7
4109919377,TRUE,1,1,0,6
4103069543,TRUE,1,0,NA,NA
4107483274,TRUE,1,1,1,5
4101207006,TRUE,1,1,1,8
4104679072,TRUE,1,1,1,7
4108696808,TRUE,1,0,NA,NA
4100676942,TRUE,1,0,NA,NA
4104296485,TRUE,1,0,NA,NA
4109595823,TRUE,1,1,1,7
4100030684,TRUE,1,1,1,4
4101226728,TRUE,1,1,0,5
4101402687,TRUE,1,0,NA,NA
4102168135,TRUE,1,1,1,4
4108662786,TRUE,1,1,0,NA
4102185930,TRUE,1,1,0,2
4105973131,TRUE,1,1,NA,8
4108985475,TRUE,1,1,1,10
4108172830,TRUE,1,0,NA,NA
4108208437,TRUE,1,1,1,8
4106653629,TRUE,1,1,1,3
4109048125,TRUE,1,1,1,8
4104963942,TRUE,1,1,1,8
4101940977,TRUE,1,1,1,7
4101413352,TRUE,2,1,1,6
4106093668,TRUE,1,1,1,6
4100456762,TRUE,2,1,1,4
4103231517,TRUE,1,1,0,5
4103708144,TRUE,1,1,1,10
4107601357,TRUE,1,1,1,6
4100432629,TRUE,1,1,1,NA
4107549898,TRUE,1,0,NA,NA
4107691275,TRUE,1,1,0,5
4102415819,TRUE,1,1,0,7
4106334392,TRUE,1,1,1,3
4109330457,TRUE,1,1,1,6
4104702623,TRUE,2,0,NA,NA
4105692380,TRUE,1,1,1,4
4103316853,TRUE,1,1,1,9
4105599735,TRUE,2,1,0,<NA>
4105208403,TRUE,1,1,NA,4
4103111047,TRUE,1,1,NA,2
4104431190,TRUE,2,1,1,10
4103019455,TRUE,1,1,0,9
4101556693,TRUE,1,1,1,5
4102254802,TRUE,2,1,NA,5
4108694045,TRUE,1,1,0,5
4104753982,TRUE,1,0,NA,NA
4106546417,TRUE,1,1,1,7
4101665292,TRUE,1,0,NA,NA
4104508632,TRUE,2,1,1,5
4102318706,TRUE,1,1,1,8
4106965795,TRUE,1,0,NA,NA
4100876954,TRUE,1,0,NA,NA
4105148413,TRUE,1,1,1,9
4107230125,TRUE,1,0,NA,NA
4107813729,TRUE,1,1,1,9
4102449883,TRUE,2,1,1,7
4100444059,TRUE,1,1,1,10
4101791309,TRUE,2,1,0,2
4101619634,TRUE,1,0,NA,NA
4102867067,TRUE,1,1,0,8
4106188250,TRUE,1,1,0,<NA>
4103834249,TRUE,1,1,NA,2
4104791649,TRUE,1,1,0,NA
4100772439,TRUE,1,1,1,5
4101227442,TRUE,2,1,0,9
4109641312,TRUE,1,1,0,7
4105877328,TRUE,1,1,0,2
4100494386,TRUE,2,1,0,10
4103961626,TRUE,1,0,NA,NA
4102351977,TRUE,1,1,1,5
4108437256,TRUE,2,1,1,5
4101392751,TRUE,1,1,0,NA
4106990242,TRUE,2,1,0,9
4109782071,TRUE,2,1,1,5
4102268026,TRUE,1,1,1,6
4101918829,TRUE,1,1,1,7
4109093182,TRUE,1,1,1,NA
4106499677,TRUE,1,1,NA,7
4107014543,TRUE,1,1,0,8
4106273749,TRUE,1,1,0,5
4109069925,TRUE,1,1,1,5
4101850792,TRUE,1,1,1,7
4102056123,TRUE,1,1,0,NA
4102713389,TRUE,1,1,1,NA
4107285466,TRUE,2,0,NA,NA
4105693112,TRUE,2,1,0,7
4109049349,TRUE,1,1,1,8
4106622696,TRUE,2,0,NA,NA
4101861276,TRUE,1,1,1,10
4104901280,TRUE,1,1,0,7
4104414852,TRUE,1,1,1,4
4104981978,TRUE,1,1,1,2
4109649478,TRUE,1,1,1,5
4108109001,TRUE,1,1,1,6
4109360903,TRUE,1,1,1,6
4108896961,TRUE,1,1,1,9
4107238271,TRUE,1,1,1,3
4108733346,TRUE,1,1,1,6
4105266628,TRUE,1,1,0,4
4108201959,TRUE,1,1,NA,7
4100979983,TRUE,1,1,0,6
4109404581,TRUE,1,1,0,4
4105145125,TRUE,1,1,0,8
4105241715,TRUE,1,1,1,9
4100542394,TRUE,1,1,1,NA
4101385001,TRUE,1,1,1,7
4100087792,TRUE,1,0,NA,NA
4107996499,TRUE,1,1,0,7
4102180339,TRUE,2,0,NA,NA
4109796894,TRUE,1,1,1,7
4104095000,TRUE,1,0,NA,NA
4103990438,TRUE,1,1,1,2
4104545690,TRUE,1,1,1,3
4104919249,TRUE,1,1,0,6
4105310604,TRUE,1,1,1,7
4109941549,TRUE,1,1,1,3
4108757278,TRUE,1,1,1,5
4102733344,TRUE,1,1,1,4
4106529022,TRUE,1,1,0,2
4109225104,TRUE,1,1,0,6
4107111790,TRUE,1,1,1,NA
4101390395,TRUE,1,0,NA,NA
4108234021,TRUE,1,1,1,5
4109276111,TRUE,1,1,1,4
4102671968,TRUE,2,1,0,9
4103360247,TRUE,2,0,NA,NA
4103553542,TRUE,1,0,NA,NA
4105279904,TRUE,1,1,1,6
4100919859,TRUE,2,1,0,4
4109473095,TRUE,2,1,1,7
4104534775,TRUE,2,1,0,10
4106023088,TRUE,1,0,NA,NA
4103853827,TRUE,1,1,1,5
4100223638,TRUE,1,1,1,4
4101445999,TRUE,1,1,1,7
4108690758,TRUE,1,1,1,5
4108325513,TRUE,1,1,1,5
4107260786,TRUE,2,1,0,NA
4107916273,TRUE,1,1,1,10
4101178675,TRUE,1,0,NA,NA
4103423138,TRUE,2,1,NA,5
4106445135,TRUE,2,1,1,NA
4108939657,TRUE,1,0,NA,NA
4106805858,TRUE,1,1,0,5
4105645879,TRUE,1,0,NA,NA
4103636577,TRUE,1,1,1,8
4106680887,TRUE,1,0,NA,NA
4109694967,TRUE,1,1,1,6
4108375115,TRUE,2,1,1,6
4102696515,TRUE,1,1,0,5
4105631926,TRUE,2,1,1,3
4103872412,TRUE,1,1,1,6
4105529492,TRUE,2,1,1,1
4100553600,TRUE,1,0,NA,NA
4107188180,TRUE,2,1,0,10
4106137390,TRUE,1,0,NA,NA
4105203784,TRUE,1,1,1,10
4104366250,TRUE,1,0,NA,NA
4100091802,TRUE,1,0,NA,NA
4109561166,TRUE,1,0,NA,NA
4106118341,TRUE,1,0,NA,NA
4108329061,TRUE,1,1,1,4
4109928131,TRUE,1,1,1,2
4103664368,TRUE,1,0,NA,NA
4100588750,TRUE,2,1,1,9
4106447816,TRUE,1,1,1,6
4107918233,TRUE,1,0,NA,NA
4103022306,TRUE,2,1,0,6
4108085286,TRUE,1,1,0,6
4109752515,TRUE,2,1,0,1
4102232221,TRUE,2,1,1,NA
4106640967,TRUE,1,1,1,7
4106812058,TRUE,1,1,1,6
4100316273,TRUE,2,1,1,6
4107030536,TRUE,1,0,NA,NA
4103866830,TRUE,1,1,1,5
4103938265,TRUE,2,0,NA,NA
4109860914,TRUE,1,1,1,4
4106658762,TRUE,1,1,0,10
4109385843,TRUE,1,1,1,1
4101258985,TRUE,2,1,0,6
4102154130,TRUE,1,1,1,4
4100132757,TRUE,2,1,1,8
4107565256,TRUE,2,0,NA,NA
4103271736,TRUE,1,1,1,6
4101723827,TRUE,1,1,1,5
4103012463,TRUE,1,0,NA,NA
4108690752,TRUE,1,1,0,3
4106127065,TRUE,1,1,1,6
4109854523,TRUE,1,0,NA,NA
4108636267,TRUE,2,0,NA,NA
4100949771,TRUE,1,1,0,7
4108034329,TRUE,2,1,NA,8
4109461024,TRUE,2,1,0,5
4102153938,TRUE,1,0,NA,NA
4104641478,TRUE,1,1,0,NA
4108827498,TRUE,1,1,0,5
4101611633,TRUE,1,1,0,4
4105987811,TRUE,1,0,NA,NA
4103646016,TRUE,2,0,NA,NA
4107788503,TRUE,2,1,1,9
4109507454,TRUE,1,1,1,7
4105450455,TRUE,2,1,1,7
4108710373,TRUE,1,1,1,5
4106690929,TRUE,1,0,NA,NA
4107340721,TRUE,2,1,0,9
4105252606,TRUE,1,1,1,6
4106850157,TRUE,2,1,1,1
4101616417,TRUE,2,1,1,4
4107442796,TRUE,2,0,NA,NA
4102490664,TRUE,1,1,1,6
4104122859,TRUE,1,1,1,6
4103774571,TRUE,2,0,NA,NA
4103302477,TRUE,2,1,0,NA
4104655014,TRUE,1,0,NA,NA
4102033276,TRUE,2,1,1,9
4103813177,TRUE,1,1,0,7
4100134223,TRUE,1,1,1,7
4101875014,TRUE,1,1,1,6
4109798890,TRUE,1,1,1,8
4104341683,TRUE,1,1,1,5
4104569807,TRUE,1,1,0,5
4104811958,TRUE,1,1,1,10
4106118855,TRUE,1,1,1,7
4103769513,TRUE,1,1,0,7
4101537019,TRUE,2,1,1,8
4103527836,TRUE,1,0,NA,NA
4100720209,TRUE,1,1,NA,10
4101272441,TRUE,1,1,1,2
4101804535,TRUE,1,1,1,8
4100344577,TRUE,1,1,1,7
4105291957,TRUE,1,1,0,1
4106484777,TRUE,2,1,1,5
4104869641,TRUE,1,0,NA,NA
4109381560,TRUE,1,0,NA,NA
4106018184,TRUE,1,1,1,4
4101343847,TRUE,1,1,0,7
4104029076,TRUE,2,1,1,8
4102071255,TRUE,1,0,NA,NA
4101228700,TRUE,1,1,0,10
4109819540,TRUE,2,1,1,5
4109293339,TRUE,1,0,NA,NA
4104776432,TRUE,1,1,1,5
4103742111,TRUE,1,0,NA,NA
4106251353,TRUE,1,1,0,7
4102462945,TRUE,1,1,0,8
4106018373,TRUE,1,0,NA,NA
4100120818,TRUE,1,1,0,5
4102116891,TRUE,1,1,0,5
4106665693,TRUE,1,1,NA,2
4108567843,TRUE,1,0,NA,NA
4103300978,TRUE,1,1,1,5
4105954585,TRUE,1,1,0,5
4106067023,TRUE,1,1,1,4
4102872572,TRUE,1,1,NA,5
4108667457,TRUE,1,1,1,7
4103952772,TRUE,1,1,1,2
4102824725,TRUE,1,1,0,4
4101869814,TRUE,1,1,1,7
4109538171,TRUE,1,0,NA,NA
4108118880,TRUE,1,1,1,3
4109657826,TRUE,1,0,NA,NA
4101861851,TRUE,1,1,1,7
4105823535,TRUE,1,1,NA,1
4104513891,TRUE,1,1,1,10
4100864266,TRUE,1,1,1,10
4103312674,TRUE,2,0,NA,NA
4109152994,TRUE,2,0,NA,NA
4109079000,TRUE,2,0,NA,NA
4107971768,TRUE,1,1,1,6
4105037454,TRUE,1,1,1,7
4105365034,TRUE,1,1,0,10
4107317017,TRUE,2,1,NA,5
4108057098,TRUE,1,1,0,9
4109168824,TRUE,1,1,0,6
4106158757,TRUE,1,1,1,7
4102116594,TRUE,1,0,NA,NA
4108647235,TRUE,2,1,0,4
4104646326,TRUE,1,1,0,10
4101519853,TRUE,1,1,0,4
4100892884,TRUE,1,0,NA,NA
4105851223,TRUE,1,1,1,7
4104761357,TRUE,1,1,1,7
4107593872,TRUE,1,1,1,10
4108616691,TRUE,1,1,1,6
4103040326,TRUE,1,1,1,5
4103656999,TRUE,1,1,0,7
4109840609,TRUE,1,1,0,3
4106986482,TRUE,1,1,0,NA
4107740914,TRUE,1,1,NA,6
4101791084,TRUE,2,1,1,8
4108848401,TRUE,2,0,NA,NA
4105264349,TRUE,1,1,1,3
4103239737,TRUE,1,0,NA,NA
4105667598,TRUE,1,1,1,6
4105443775,TRUE,1,0,NA,NA
4104268365,TRUE,1,0,NA,NA
4100807843,TRUE,2,1,1,9
4109223613,TRUE,2,0,NA,NA
4108123742,TRUE,2,0,NA,NA
4101225124,TRUE,2,1,1,8
4103252974,TRUE,1,0,NA,NA
4103339618,TRUE,1,0,NA,NA
4109958346,TRUE,1,1,0,9
4109409200,TRUE,1,1,0,5
4100342926,TRUE,2,1,1,4
4109575754,TRUE,1,1,0,1
4100533731,TRUE,1,1,0,3
4101514686,TRUE,1,1,1,5
4104436884,TRUE,1,1,1,NA
4107974184,TRUE,1,0,NA,NA
4109155940,TRUE,1,1,0,6
4109753225,TRUE,2,1,0,5
4105369865,TRUE,2,1,1,6
4101380475,TRUE,2,1,0,7
4109897314,TRUE,2,1,NA,9
4107848295,TRUE,1,0,NA,NA
4101887817,TRUE,1,0,NA,NA
4107644832,TRUE,1,1,0,2
4105435439,TRUE,1,0,NA,NA
4106914615,TRUE,1,1,1,10
4108204879,TRUE,1,0,NA,NA
4105329559,TRUE,2,1,0,7
4108255506,TRUE,1,1,1,8
4101976567,TRUE,1,1,0,10
4104617912,TRUE,2,1,1,8
4105635401,TRUE,1,1,1,6
4109362207,TRUE,2,1,0,6
4107918987,TRUE,1,1,0,2
4102782797,TRUE,1,0,NA,NA
4107209855,TRUE,1,1,0,2
4106780226,TRUE,1,1,0,6
4105510599,TRUE,1,1,1,6
4105680570,TRUE,2,1,0,9
4109279179,TRUE,1,1,1,2
4107838992,TRUE,1,0,NA,NA
4102150570,TRUE,1,1,1,6
4104842498,TRUE,1,1,1,4
4109109974,TRUE,2,1,1,6
4107479988,TRUE,1,1,1,5
4108177547,TRUE,1,1,NA,10
4109829798,TRUE,2,1,0,4
4108201860,TRUE,1,1,1,6
4106975977,TRUE,1,1,1,8
4101562668,TRUE,1,1,0,9
4103180648,TRUE,1,1,0,<NA>
4104961087,TRUE,2,0,NA,NA
4104985655,TRUE,1,1,0,5
4108462103,TRUE,1,1,1,10
4106998343,TRUE,1,1,0,7
4107049703,TRUE,1,1,1,9
4108569324,TRUE,2,1,1,5
4106036918,TRUE,2,1,0,3
4105040834,TRUE,1,1,0,8
4101668978,TRUE,1,1,1,9
4109598604,TRUE,1,1,0,3
4104269705,TRUE,2,0,NA,NA
4107754979,TRUE,1,0,NA,NA
4101213780,TRUE,1,0,NA,NA
4109860910,TRUE,1,1,1,7
4106294435,TRUE,2,1,0,5
4102168381,TRUE,1,0,NA,NA
4106298321,TRUE,1,1,1,4
4106795338,TRUE,1,1,1,10
4103564219,TRUE,2,1,1,7
4106065209,TRUE,1,1,0,1
4100121214,TRUE,1,0,NA,NA
4101968120,TRUE,2,1,1,9
4109603111,TRUE,1,1,0,4
4109651684,TRUE,1,0,NA,NA
4108701094,TRUE,2,1,NA,4
4104255656,TRUE,1,1,1,8
4109030740,TRUE,1,1,0,9
4104303262,TRUE,2,1,1,1
4106821576,TRUE,2,1,0,10
4107264983,TRUE,1,1,1,9
4109294818,TRUE,1,1,NA,3
4109096822,TRUE,1,1,0,5
4103832980,TRUE,1,1,1,5
4100820768,TRUE,1,1,1,5
4104294697,TRUE,1,1,1,6
4106610769,TRUE,1,0,NA,NA
4102081344,TRUE,1,0,NA,NA
4106585728,TRUE,1,1,1,5
4104101520,TRUE,1,0,NA,NA
4108577900,TRUE,2,1,0,9
4107808824,TRUE,1,1,0,5
4100383047,TRUE,1,1,0,4
4105420597,TRUE,1,0,NA,NA
4103346672,TRUE,2,1,1,8
4101991895,TRUE,2,0,NA,NA
4109919560,TRUE,1,0,NA,NA
4107817232,TRUE,2,1,0,7
4106483081,TRUE,1,1,1,7
4101706577,TRUE,1,1,1,5
4109660100,TRUE,1,1,NA,5
4109916724,TRUE,2,1,1,6
4108847823,TRUE,1,1,0,4
4109917311,TRUE,1,0,NA,NA
4108723758,TRUE,1,1,0,3
4102702963,TRUE,1,1,1,6
4103055138,TRUE,1,0,NA,NA
4106931283,TRUE,1,1,0,4
4108222815,TRUE,1,0,NA,NA
4102359742,TRUE,1,1,1,5
4107680552,TRUE,1,1,0,8
4101837336,TRUE,1,1,1,5
4109365347,TRUE,1,1,NA,9
4109033995,TRUE,1,0,NA,NA
4109136864,TRUE,1,1,1,6
4108764275,TRUE,1,1,1,1
4102683935,TRUE,1,1,1,6
4104989965,TRUE,1,1,0,5
4101666098,TRUE,1,0,NA,NA
4101239005,TRUE,1,1,1,6
4104918633,TRUE,1,1,1,10
4108972605,TRUE,1,0,NA,NA
4107947757,TRUE,1,1,1,8
4104847487,TRUE,2,1,NA,3
4102962554,TRUE,2,0,NA,NA
4106737806,TRUE,1,1,1,10
4108285684,TRUE,1,0,NA,NA
4103025208,TRUE,2,0,NA,NA
4104197862,TRUE,1,0,NA,NA
4104600649,TRUE,1,1,1,7
4106635654,TRUE,2,1,1,5
4105433857,TRUE,1,1,1,NA
4109078890,TRUE,1,1,1,4
4109558015,TRUE,2,1,1,NA
4109325683,TRUE,1,1,1,6
4108654967,TRUE,2,1,0,6
4102073148,TRUE,1,1,0,9
4108307650,TRUE,1,0,NA,NA
4104470314,TRUE,1,1,0,7
4102870378,TRUE,1,1,1,6
4104092442,TRUE,1,0,NA,NA
4102190946,TRUE,1,1,1,10
4105926679,TRUE,1,0,NA,NA
4104021349,TRUE,1,1,1,7
4106947539,TRUE,1,1,1,2
4102246197,TRUE,2,1,1,9
4104502705,TRUE,1,0,NA,NA
4101446490,TRUE,1,1,0,7
4109492359,TRUE,1,0,NA,NA
4104177727,TRUE,1,1,1,10
4101627477,TRUE,1,1,1,4
4109896273,TRUE,1,1,0,3
4101924958,TRUE,2,1,0,4
4102877702,TRUE,1,1,1,3
4107419693,TRUE,2,1,1,8
4104194001,TRUE,1,1,1,NA
4108590509,TRUE,2,1,0,2
4102652030,TRUE,1,1,0,<NA>
4106023697,TRUE,1,1,1,9
4108163501,TRUE,2,0,NA,NA
4103234988,TRUE,1,1,1,7
4108350281,TRUE,1,1,NA,5
4107694375,TRUE,1,1,1,3
4107852976,TRUE,1,1,NA,2
4100397308,TRUE,1,1,0,1
4100959708,TRUE,1,1,1,4
4106016436,TRUE,2,1,0,6
4103922253,TRUE,1,1,1,5
4108020543,TRUE,1,1,1,10
4102061884,TRUE,1,1,1,2
4108424549,TRUE,2,1,1,5
4108304636,TRUE,1,1,1,8
4105622325,TRUE,2,1,0,4
4102518563,TRUE,1,1,1,4
4102322150,TRUE,1,1,0,2
4103571608,TRUE,1,1,1,10
4109063409,TRUE,1,0,NA,NA
4108421385,TRUE,1,1,0,9
4103711774,TRUE,2,1,1,9
4101454783,TRUE,1,1,1,7
4109294177,TRUE,1,1,0,7
4103071957,TRUE,2,0,NA,NA
4104978176,TRUE,1,1,0,3
4105070518,TRUE,1,0,NA,NA
4105889503,TRUE,1,0,NA,NA
4102982452,TRUE,2,1,1,4
4104872990,TRUE,1,1,0,9
4106736843,TRUE,1,1,1,1
4103858685,TRUE,1,1,0,5
4104389850,TRUE,1,1,0,2
4100000362,TRUE,2,1,NA,7
4103839283,TRUE,1,1,0,4
4102044523,TRUE,2,1,0,8
4103083521,TRUE,2,1,1,5
4102023316,TRUE,1,0,NA,NA
4105728889,TRUE,2,1,1,10
4104047801,TRUE,1,0,NA,NA
4102782350,TRUE,1,1,1,5
4109365642,TRUE,1,0,NA,NA
4100297792,TRUE,1,1,1,7
4106989532,TRUE,1,0,NA,NA
4107130590,TRUE,2,1,NA,9
4100867618,TRUE,1,1,1,5
4101080302,TRUE,1,1,1,3
4102434688,TRUE,1,1,0,5
4100011101,TRUE,1,1,0,1
4102055470,TRUE,2,0,NA,NA
4103094992,TRUE,1,1,1,6
4106364115,TRUE,1,0,NA,NA
4109494217,TRUE,2,1,1,5
4106266821,TRUE,1,1,1,5
4101947482,TRUE,1,1,1,8
4109101543,TRUE,1,1,0,9
4108156583,TRUE,1,1,1,NA
4109096232,TRUE,2,0,NA,NA
4105696112,TRUE,1,1,1,5
4109109391,TRUE,1,1,1,5
4107509707,TRUE,2,1,NA,4
4104096125,TRUE,1,1,1,4
4106830036,TRUE,1,0,NA,NA
4106304330,TRUE,1,1,0,6
4108619577,TRUE,1,1,0,NA
4103500174,TRUE,1,1,1,5
4104259651,TRUE,2,1,1,3
4106279205,TRUE,1,1,1,6
4108128479,TRUE,1,1,0,2
4100314186,TRUE,1,1,1,5
4105581704,TRUE,1,1,1,9
4108636106,TRUE,1,1,1,6
4108028495,TRUE,1,1,NA,5
4108476129,TRUE,2,0,NA,NA
4107309669,TRUE,1,0,NA,NA
4106038189,TRUE,2,1,1,6
4105680412,TRUE,1,1,1,7
4106024765,TRUE,2,1,1,4
4109882411,TRUE,1,1,1,4
4102968387,TRUE,1,1,1,7
4105932596,TRUE,1,1,0,5
4109497662,TRUE,1,1,1,4
4102080886,TRUE,1,1,1,5
4104475380,TRUE,2,1,1,7
4105063994,TRUE,2,1,0,5
4106830975,TRUE,1,1,1,5
4108221538,TRUE,2,0,NA,NA
4103842368,TRUE,1,1,NA,4
4102359739,TRUE,1,1,1,6
4101979006,TRUE,1,1,1,10
4102287456,TRUE,2,1,1,7
4101219242,TRUE,1,1,1,9
4106135449,TRUE,2,1,1,NA
4106953554,TRUE,1,1,0,8
4103202388,TRUE,1,1,1,9
4100258309,TRUE,1,1,1,7
4102973950,TRUE,2,1,0,6
4106481082,TRUE,1,1,1,5
4100969787,TRUE,1,0,NA,NA
4109285257,TRUE,1,1,1,7
4109410889,TRUE,1,1,1,NA
4105944621,TRUE,1,1,0,5
4108547850,TRUE,2,1,1,5
4109102689,TRUE,1,0,NA,NA
4107410045,TRUE,1,1,0,5
4109939097,TRUE,1,1,1,5
4100414896,TRUE,1,1,0,4
4100954682,TRUE,1,0,NA,NA
4106414744,TRUE,1,1,1,4
4102800282,TRUE,1,0,NA,NA
4103056021,TRUE,1,1,0,1
4101767451,TRUE,1,1,1,4
4107596105,TRUE,1,1,1,8
4103698531,TRUE,1,1,0,10
4101181373,TRUE,1,1,1,6
4107802601,TRUE,2,1,0,3
4100569985,TRUE,1,1,0,7
4100919395,TRUE,1,1,0,5
4108325897,TRUE,1,0,NA,NA
4104286954,TRUE,1,0,NA,NA
4104239709,TRUE,1,1,1,6
4105743148,TRUE,1,1,1,8
4104392506,TRUE,1,0,NA,NA
4101468262,TRUE,1,1,1,9
4104922090,TRUE,1,1,0,5
4109326065,TRUE,2,1,0,7
4103528851,TRUE,1,1,0,6
4107395261,TRUE,2,1,1,7
4104127016,TRUE,1,1,1,5
4107232576,TRUE,1,1,0,1
4108690433,TRUE,1,1,NA,3
4101032381,TRUE,1,1,1,9
4107168490,TRUE,2,1,1,10
4105411072,TRUE,2,1,0,10
4105198300,TRUE,1,0,NA,NA
4106424238,TRUE,1,1,0,5
4103168453,TRUE,1,1,1,10
4106715319,TRUE,1,1,1,7
4107983605,TRUE,2,1,1,6
4106696442,TRUE,2,1,0,5
4109449702,TRUE,1,0,NA,NA
4100588091,TRUE,1,1,0,9
4106645457,TRUE,1,1,1,2
4108147069,TRUE,1,1,0,10
4103147734,TRUE,1,1,1,5
4107628230,TRUE,1,1,1,9
4106305710,TRUE,1,1,1,4
4109506774,TRUE,1,0,NA,NA
4101082541,TRUE,1,0,NA,NA
4100889032,TRUE,1,1,1,2
4100537050,TRUE,1,1,0,1
4109388516,TRUE,1,1,1,5
4102516854,TRUE,1,1,1,4
4102257437,TRUE,1,1,1,8
4104037609,TRUE,1,0,NA,NA
4104609916,TRUE,2,1,1,5
4107238150,TRUE,2,0,NA,NA
4105278935,TRUE,1,1,1,6
4104978401,TRUE,1,1,1,7
4101024288,TRUE,1,1,0,4
4107318178,TRUE,1,1,0,8
4102667365,TRUE,1,1,NA,8
4102343852,TRUE,2,1,1,1
4105220129,TRUE,1,0,NA,NA
4102677669,TRUE,2,1,1,NA
4107117324,TRUE,1,1,1,5
4101611701,TRUE,2,1,NA,2
4103048389,TRUE,2,1,0,NA
4105097650,TRUE,2,1,0,10
4108499970,TRUE,1,0,NA,NA
4103021656,TRUE,2,0,NA,NA
4103030009,TRUE,1,1,1,5
4102136222,TRUE,1,1,0,10
4101138810,TRUE,1,0,NA,NA
4107150876,TRUE,1,0,NA,NA
4106174461,TRUE,1,0,NA,NA
4109005825,TRUE,2,1,0,NA
4105918062,TRUE,2,1,0,4
4102744079,TRUE,1,1,1,4
4109647846,TRUE,1,1,1,9
4106223294,TRUE,2,1,1,5
4102470415,TRUE,1,1,0,6
4101450569,TRUE,1,1,0,2
4101349217,TRUE,1,1,1,2
4109196027,TRUE,2,1,0,3
4102856828,TRUE,1,0,NA,NA
4106740830,TRUE,1,1,NA,4
4101804159,TRUE,1,1,NA,4
4108759730,TRUE,2,1,1,9
4100282440,TRUE,2,1,1,5
4104799855,TRUE,2,0,NA,NA
4107270365,TRUE,1,1,1,5
4108251435,TRUE,2,0,NA,NA
4103612990,TRUE,2,0,NA,NA
4108855290,TRUE,1,1,0,10
4108664264,TRUE,1,0,NA,NA
4105155345,TRUE,1,1,0,6
4100391743,TRUE,1,1,0,10
4106367508,TRUE,1,1,1,6
4103799432,TRUE,1,1,0,8
4104404111,TRUE,1,1,1,4
4103722613,TRUE,1,1,1,5
4107017823,TRUE,1,1,1,10
4103233131,TRUE,1,0,NA,NA
4105090971,TRUE,2,1,0,10
4109841861,TRUE,1,1,1,7
4109923741,TRUE,1,1,1,5
4106547940,TRUE,1,0,NA,NA
4108428529,TRUE,1,0,NA,NA
4105548658,TRUE,1,1,0,9
4108210521,TRUE,1,1,0,7
4102233636,TRUE,1,1,0,5
4108046613,TRUE,1,1,1,9
4109321899,TRUE,1,1,0,5
4103701751,TRUE,2,0,NA,NA
4100371199,TRUE,1,1,NA,6
4103342247,TRUE,1,1,1,2
4100255899,TRUE,1,1,1,6
4108176491,TRUE,1,0,NA,NA
4104581887,TRUE,1,1,0,10
4100255156,TRUE,2,0,NA,NA
4101300517,TRUE,1,1,1,10
4106422074,TRUE,1,1,NA,6
4109119970,TRUE,1,1,1,6
4100610933,TRUE,1,1,1,7
4108072708,TRUE,1,0,NA,NA
4103063119,TRUE,1,1,0,6
4109687241,TRUE,1,1,1,4
4100715480,TRUE,1,1,0,3
4106862950,TRUE,1,1,0,5
4105774231,TRUE,1,1,1,7
4105764127,TRUE,2,1,1,5
4107070817,TRUE,1,1,1,10
4107229746,TRUE,1,0,NA,NA
4103800777,TRUE,1,1,0,4
4107753835,TRUE,1,1,1,3
4107760100,TRUE,1,1,1,10
4105161866,TRUE,1,1,1,5
4105192947,TRUE,1,1,0,8
4103340709,TRUE,1,0,NA,NA
4103033880,TRUE,1,1,1,3
4107747367,TRUE,1,0,NA,NA
4107495147,TRUE,1,1,0,6
4105820224,TRUE,1,1,1,10
4109189834,TRUE,1,1,1,7
4102651146,TRUE,1,0,NA,NA
4106083782,TRUE,1,1,1,NA
4108367840,TRUE,1,1,0,9
4107575728,TRUE,1,1,1,8
4104199457,TRUE,1,1,0,8
4101240819,TRUE,1,1,0,9
4103068834,TRUE,1,0,NA,NA
4104955097,TRUE,1,0,NA,NA
4109717215,TRUE,1,1,1,8
4101178720,TRUE,1,0,NA,NA
4105178791,TRUE,2,1,1,7
4107867775,TRUE,1,0,NA,NA
4108215276,TRUE,1,1,0,3
4104042841,TRUE,1,1,1,7
4101182659,TRUE,1,1,1,6
4106046076,TRUE,1,1,1,NA
4108601663,TRUE,2,1,NA,6
4104351252,TRUE,1,1,1,6
4100744500,TRUE,2,0,NA,NA
4102059440,TRUE,1,1,0,6
4106991691,TRUE,1,1,1,7
4107882993,TRUE,2,1,NA,9
4104730727,TRUE,1,0,NA,NA
4108315379,TRUE,1,1,0,5
4105068762,TRUE,1,1,1,5
4108397571,TRUE,1,1,1,6
4102472975,TRUE,1,0,NA,NA
4107228570,TRUE,1,1,1,7
4104947706,TRUE,1,1,1,6
4105110889,TRUE,2,1,0,5
4109220756,TRUE,1,0,NA,NA
4100913198,TRUE,2,1,0,4
4106171713,TRUE,2,1,1,6
4109616673,TRUE,1,0,NA,NA
4107225615,TRUE,1,1,1,9
4106511504,TRUE,2,1,1,7
